Employee ID,First Name,Last Name,Gender,Date of Birth,Job Title,Department,Manager Name,Hire Date,Email,Phone Number,Address,City,State,Country,Postal Code,Salary,Employee Status,Date of Termination,Performance Rating
729837,Linda,Willis,Female,2004-04-10,Town planner,Sales,Anne Davis,2022-09-21,pamelanguyen@example.com,(473)585-7368x011,37681 Erin Plaza Suite 233,West Collin,Kentucky,Algeria,77505,93626,Active,,3
674254,Brianna,Cole,Male,1965-01-20,"Librarian, public",HR,Cheryl Davis,2018-12-14,bradleybarker@example.net,(507)636-5118,5578 Anthony Court,Lake Joshuaburgh,Hawaii,Djibouti,97163,45925,Active,,2
867463,Jason,Anderson,Female,1962-11-12,"Production assistant, television",HR,Christine Johnson,2018-03-02,courtney46@example.org,001-312-376-0250x826,12616 Holly Expressway,Jenniferside,Utah,Marshall Islands,78054,116758,Inactive,2019-07-04,4
869034,Wendy,Patel,Male,1989-04-02,"Physicist, medical",HR,Cheryl Norton,2019-06-11,jorge30@example.org,(946)887-1912x0381,82832 Rebecca Pass,East Amberland,Michigan,Malta,70960,52260,Inactive,2022-04-07,3
575571,Derek,White,Female,1992-01-27,"Engineer, land",HR,Leah Walker,2016-03-19,colleenjones@example.net,+1-281-357-2450x0000,91137 Scott Plain Suite 090,West Lawrence,Utah,Brazil,66563,124621,Inactive,2018-06-07,3
167011,Christopher,Hess,Female,1978-03-27,Recycling officer,Sales,Renee Jones,2017-09-06,walter05@example.com,708.767.0090x0436,8482 Gray Crossing,South Edward,Louisiana,Malawi,30365,82158,Inactive,2020-10-17,1
325191,Lorraine,Glover,Female,1961-07-17,Sub,Operations,Benjamin Harrison,2021-08-12,johnguzman@example.net,+1-379-250-9822,16481 Jose Street Suite 287,Gilmorebury,North Dakota,Congo,50057,134133,Active,,5
679207,Caleb,Adams,Male,2004-06-28,Brewing technologist,HR,Heather Montgomery,2019-09-19,aimeebrewer@example.net,001-346-642-0362x5863,70646 Michael Terrace Suite 402,Kramerstad,Michigan,Mayotte,90047,64504,Inactive,2019-11-30,2
701145,Christopher,Bennett,Female,1977-09-25,Horticultural therapist,Sales,Barbara Briggs,2023-04-16,ingramjessica@example.com,288.782.4527,0433 Jason Track,Jameshaven,Kentucky,Namibia,41798,132914,Active,,4
763836,Jeffrey,Thomas,Male,1964-10-27,Chief Marketing Officer,Operations,Carol Fox,2016-10-19,obrienjames@example.net,837-232-6530,98756 Steven Parkway,Maxwellhaven,Alabama,Algeria,24726,67355,Active,,1
614560,Daniel,Osborne,Male,1996-02-07,Conference centre manager,Sales,Alexandria Smith,2021-02-10,thomas74@example.net,391-660-9365x9520,89418 Perez Locks,Coopertown,Pennsylvania,Burundi,99659,93382,Active,,2
854533,Jennifer,David,Male,1963-09-11,Film/video editor,Marketing,Joshua Morgan,2015-12-31,scottbenjamin@example.net,001-842-888-6050x5376,112 Deleon Brook,East Nancyton,North Dakota,Turks and Caicos Islands,27132,87359,Inactive,2017-07-02,4
857915,Monica,Johnson,Male,2005-04-20,"Programmer, applications",Engineering,Luke Mcgee,2016-05-24,katrinaking@example.com,(406)588-2691x776,0134 Laura Mission Apt. 543,Royside,West Virginia,Uganda,69786,57890,Inactive,2018-03-13,1
245101,Deanna,Mendez,Male,1962-04-30,"Civil engineer, consulting",Operations,Mitchell Vazquez,2015-01-01,romerovictoria@example.net,001-814-849-2074x926,997 Pamela Hill Apt. 859,Walshshire,Kansas,Cameroon,43801,114100,Active,,3
22306,Kelsey,Clay,Male,1970-08-11,Energy manager,Engineering,Jackson Deleon,2018-06-27,kimberly66@example.net,+1-306-990-8726,72348 Abigail Forges Suite 953,Lake Penny,Wisconsin,Andorra,37817,148529,Active,,3
427265,Paige,Wilson,Male,2005-12-30,Systems developer,Sales,Ryan Johnson,2017-03-13,wgarza@example.net,+1-926-841-8696x56130,238 Duncan Terrace,West Meganview,Montana,Mauritius,20024,71536,Inactive,2019-07-05,5
656451,Rachel,Bond,Male,1991-04-02,Environmental manager,Engineering,Adam Phelps,2022-01-30,ysolomon@example.org,7162831139,68094 Kelly Rest,Port Joanton,New Jersey,Ireland,23725,122514,Active,,5
995542,Scott,Jenkins,Male,1962-02-12,"Merchandiser, retail",HR,Dana Nelson,2023-02-13,sramos@example.com,(707)226-6292,776 Tina Port,Port Kimberlytown,Montana,Vietnam,69180,128425,Inactive,2023-07-14,1
208078,James,Hall,Male,1980-01-28,Materials engineer,Operations,Sarah Harris,2021-07-09,mcdonaldsara@example.com,3325119206,85277 Bennett Field Apt. 718,Kurtshire,Arkansas,Saint Kitts and Nevis,22612,115865,Inactive,2022-02-12,1
906098,Randall,Dixon,Male,1988-01-13,Health and safety adviser,Finance,Wanda Young,2018-03-07,marilyn67@example.net,427-378-2210,821 Jose Manor Apt. 985,Muellermouth,Iowa,Senegal,56340,148309,Active,,5
254834,Nancy,Charles,Male,1995-09-06,"Investment banker, operational",Marketing,Anthony Perez,2022-05-05,vasquezjacqueline@example.net,001-266-717-7067x3682,8212 Jeffrey Keys,Emilyland,Montana,Philippines,86950,87977,Active,,3
565260,Vanessa,Giles,Female,1986-04-01,"Teacher, early years/pre",HR,Jessica Mills,2017-08-28,holdendominic@example.net,(679)208-9843x6998,05093 Proctor Rapid,Williamport,Tennessee,Bulgaria,39578,119376,Inactive,2022-01-05,5
580429,Crystal,Holland,Female,1982-04-17,Production engineer,Operations,Amy Ellis,2015-04-21,ldavis@example.org,+1-967-667-3820,91779 Cruz Drive Suite 872,West Zachary,Illinois,Lithuania,98774,45004,Inactive,2015-04-25,5
417955,Dawn,Fleming,Male,1983-10-13,Associate Professor,Operations,Joseph Johnson,2020-10-28,njames@example.com,+1-479-800-1248x25544,632 Serrano Ridge Suite 232,Kristinebury,Illinois,Mayotte,75552,53513,Inactive,2021-07-10,4
273393,Christopher,Becker,Female,1971-05-24,Site engineer,Finance,Jennifer Randolph,2017-09-20,paul92@example.com,001-333-858-9513,0784 Herring Points Suite 095,Mejiaport,Kentucky,Czech Republic,01497,65448,Inactive,2018-09-27,5
920387,Emma,Hunt,Male,1966-05-25,Quarry manager,Sales,Todd Williams,2023-07-26,brandi40@example.org,(336)541-5471x553,9367 John Meadow,Yorkton,Alaska,Niger,35333,59619,Active,,3
996552,Kayla,Miller,Female,1970-10-05,"Programmer, multimedia",Marketing,Christina Gould,2016-10-08,mhoffman@example.net,(770)845-2388,58660 Shields Prairie,Sparksmouth,Ohio,Kenya,37140,79144,Active,,2
516645,Janice,Dixon,Female,1995-07-14,"Librarian, academic",Operations,Brianna Oconnell,2020-02-03,gregory24@example.net,416-650-2000,393 Susan Curve Apt. 551,North Mario,New Mexico,Antigua and Barbuda,68892,66750,Inactive,2021-08-21,5
715123,Craig,Turner,Female,1984-12-12,Theatre director,Sales,Wanda Henry,2023-03-12,rodneynolan@example.com,001-546-420-2582x5431,231 James Divide,Lake Kevinland,Arkansas,Honduras,97270,41063,Active,,5
256637,Robert,Burns,Male,1996-04-22,"Psychologist, educational",Finance,Andrew Martin,2022-09-19,fstone@example.net,422.857.7545x847,052 William Trail,Reyesside,Kansas,Saint Lucia,13903,91445,Active,,5
911244,Hunter,Gonzales,Male,2002-08-13,"Psychotherapist, child",HR,Bryan Mcdaniel,2018-01-25,ucobb@example.org,001-592-805-2229,65914 Angela Divide,East Mark,Mississippi,Reunion,32550,143461,Active,,3
582949,Sheila,Adams,Male,1991-12-23,"Psychologist, educational",Operations,Julia Snyder,2017-06-10,broberts@example.net,444-997-9127x99702,05397 Higgins Forest,Zimmermanmouth,Florida,Mozambique,73680,108019,Active,,2
156489,Anthony,Leonard,Male,1967-11-11,Medical sales representative,Marketing,Jessica Barber,2015-08-14,glenware@example.com,001-787-497-8889x75358,860 James Harbors,Joelfurt,Tennessee,Belgium,75561,144103,Inactive,2023-06-12,1
69634,Michael,Wiggins,Male,1997-07-08,Chief Financial Officer,Engineering,Kimberly Day,2017-07-17,elizabeth14@example.org,948.330.9309x6713,60221 Eric Way,Ortizberg,Arkansas,Brazil,79909,141105,Active,,1
118184,Patrick,Garcia,Male,1961-07-17,Community arts worker,Sales,Jennifer Griffin,2020-07-11,mrandolph@example.net,001-930-649-3665x3802,42114 Kristine Springs,Garrettberg,Michigan,Tokelau,01646,115553,Inactive,2021-03-01,2
625290,Justin,Anderson,Male,2006-05-16,Medical technical officer,Finance,Jennifer Franco,2015-10-26,trujillojason@example.net,001-995-329-7013,3658 Fernandez Loaf,Kathrynberg,Indiana,Tanzania,04045,73994,Active,,2
26891,Donald,Olson,Male,1987-06-11,Community pharmacist,Finance,Christina Mendoza,2024-03-06,kramirez@example.net,+1-607-316-6906x322,4203 Johnson Circle Apt. 095,Fryeshire,Wyoming,Northern Mariana Islands,59676,88308,Inactive,2024-07-04,3
68034,Nathan,Lawrence,Female,1984-01-03,Higher education careers adviser,Marketing,Megan Bautista,2018-12-20,iskinner@example.com,260.810.8018x103,76417 Rodney Canyon,New Connorstad,New Hampshire,Botswana,19916,117692,Active,,1
359366,Janet,Ford,Male,1993-04-15,Archivist,Marketing,Shawn Wright,2022-07-21,martinnovak@example.com,(884)474-3621x300,857 Warner Ranch Suite 703,New Adamborough,Texas,Spain,26763,119555,Inactive,2024-06-02,2
966754,Jonathan,Kim,Female,1988-06-01,Database administrator,Engineering,Michael Brown,2018-10-14,hollyalvarez@example.org,2463661459,79771 Johnson Summit,Brendaside,Wyoming,Western Sahara,72857,48905,Inactive,2018-10-23,5
330350,John,Bright,Male,1980-03-29,Drilling engineer,Engineering,Jonathan Lynch,2015-05-04,deborah97@example.com,+1-687-331-3797x166,1237 Cisneros Oval Suite 943,Port Grant,Massachusetts,Jordan,24489,67647,Inactive,2017-04-10,5
640204,Sean,Smith,Female,1969-12-06,Plant breeder/geneticist,Operations,Donald Lewis,2015-07-24,iweiss@example.org,316-502-0418,998 Lester Creek Apt. 708,Sarahhaven,Alaska,Suriname,09755,111646,Inactive,2020-09-24,3
561097,Devon,Chang,Female,1982-12-03,"Scientist, research (maths)",Sales,Joan Hall,2022-03-09,samuel08@example.org,3044806757,9149 Davis Rue,East Williamfort,Utah,Svalbard & Jan Mayen Islands,77889,75443,Active,,5
702978,Rodney,Mckee,Male,1990-03-23,"Nurse, children's",Sales,Sherry Santiago,2022-10-23,adamsbrianna@example.org,001-514-419-6156x078,8835 Gomez Tunnel Suite 962,Daniellechester,Vermont,Northern Mariana Islands,37599,149456,Inactive,2023-12-21,4
260733,Jennifer,Walls,Female,1960-06-08,Geographical information systems officer,Marketing,William Hernandez,2022-03-31,hernandezmatthew@example.com,(425)293-6488,8688 Christina Mews,West Randall,Georgia,Sao Tome and Principe,69603,98349,Active,,4
23126,Cindy,Brown,Female,1963-09-20,"Engineer, site",Engineering,Brenda Sherman,2018-12-01,donna92@example.org,001-661-733-7605x230,5025 Christensen Park,West David,Connecticut,Japan,42166,125234,Active,,2
730872,Keith,Johnson,Female,1986-01-20,Biomedical scientist,Marketing,Karla Washington,2015-10-21,isabelwheeler@example.net,001-680-888-0678x21417,59266 Gardner Ridges,Lake Theresa,Montana,Qatar,81574,112030,Inactive,2024-06-03,3
399677,Ashley,Barker,Male,1980-12-19,"Librarian, public",Sales,Jose Edwards,2015-07-14,martinezdennis@example.net,+1-220-575-3605x11716,65362 Xavier Green Suite 590,Washingtonton,Alaska,Nepal,86492,125370,Inactive,2020-08-12,2
556115,Teresa,Wright,Male,1978-08-27,Mudlogger,Marketing,Faith Hill,2024-03-01,areynolds@example.org,964-620-4565x77580,38906 John Tunnel Suite 466,Port Cynthia,Wyoming,Italy,44607,131828,Inactive,2024-03-22,1
415750,Cynthia,Munoz,Female,1974-04-09,Astronomer,Engineering,Heather Leonard,2017-06-02,davidhernandez@example.org,001-376-477-4625x91601,115 Ferguson Path Suite 008,North Thomashaven,Montana,Liberia,93688,104819,Active,,2
917104,Christian,Lane,Female,1988-11-29,"Administrator, Civil Service",Finance,Sean Gamble,2021-08-23,melissa61@example.org,001-812-203-8437x5365,525 Gould Extensions Suite 218,New Mark,Kentucky,Guyana,99122,75173,Active,,1
708649,Shirley,Scott,Female,1978-02-06,"Psychologist, sport and exercise",Finance,Jodi Kane,2015-12-31,taylorjames@example.net,648.497.9177x633,03886 Lori Mountains Suite 080,New Kristenbury,Arizona,Equatorial Guinea,43617,133684,Active,,1
405393,Chelsea,Mcguire,Male,1980-10-22,Sports administrator,Sales,Maria Adams,2018-08-06,melanie40@example.org,001-718-416-7784x816,4544 Brown Place Apt. 851,Morrisonborough,New Hampshire,Romania,72914,54044,Active,,3
252626,Dawn,Martinez,Female,1992-11-16,Science writer,Operations,Jonathan Ryan,2021-04-05,hmcneil@example.net,001-629-804-5792x71472,19864 Joseph Ford,New Shannon,North Dakota,Dominica,31731,114450,Active,,2
118205,Tricia,Keller,Female,1960-09-27,"Nurse, children's",HR,Sherry Knight,2017-08-17,josephangela@example.org,(221)201-0232,867 Gray Cape,New Maureenside,Utah,Liberia,94199,90624,Active,,1
574348,Christopher,Phillips,Female,1984-10-21,Chief Financial Officer,Finance,Bryan Ramsey,2024-02-07,sarah31@example.net,207.246.8235x46951,076 Adam Viaduct,Sherryshire,Missouri,Kazakhstan,10270,83438,Active,,1
457086,Ryan,Prince,Female,1987-06-01,Geophysical data processor,Engineering,Charles Stein,2021-05-18,kerry11@example.net,640.978.5169,905 Russell Plaza,West Angela,Missouri,Martinique,95608,114379,Inactive,2023-01-11,2
636415,Stephen,Smith,Male,1995-06-09,Police officer,Sales,Angela Hurst,2024-04-26,kennedywanda@example.net,+1-979-815-0596x2571,932 Sherry Curve,Ibarrastad,New Jersey,Thailand,83215,108416,Active,,4
15406,Kevin,Miller,Male,1997-08-05,"Merchandiser, retail",HR,Shelley Bowers,2020-11-02,william17@example.com,441.627.4692x118,962 Adams Estates,New Sherry,Michigan,Malaysia,77523,49758,Inactive,2024-04-15,1
741482,Nicole,Gentry,Female,1983-08-18,Geographical information systems officer,HR,Daniel Spencer,2019-09-09,todd05@example.com,001-882-509-2257x09001,4072 Margaret Harbors Suite 282,Paigeview,Alabama,Azerbaijan,12161,103632,Active,,2
722308,Jose,Chavez,Male,1967-12-19,Personnel officer,Engineering,Perry Peck,2021-01-15,olsonbrian@example.com,+1-901-319-5092,2610 Perez Viaduct,Brownshire,Florida,Cook Islands,06248,44302,Inactive,2024-06-25,1
451084,Brittney,Becker,Male,1991-08-15,Furniture conservator/restorer,Operations,Maria Valdez,2023-04-09,anna54@example.org,+1-629-687-6989x3652,61982 Harris Inlet Apt. 310,Martinberg,Minnesota,Singapore,74095,127030,Inactive,2023-08-29,2
72058,Taylor,Phillips,Female,1988-06-27,Furniture conservator/restorer,Sales,Kathryn Colon,2020-06-07,robertbrown@example.com,+1-660-667-3983,425 Patrick Union,Richardberg,Ohio,Australia,43865,83777,Active,,4
855957,Sean,Hill,Male,1985-06-20,Media buyer,Marketing,Christine Gomez,2020-11-21,kmoore@example.org,001-309-508-5510x7409,17861 Douglas Valley,Janetmouth,Utah,Iceland,07576,130012,Active,,2
664635,Andrew,Love,Female,1974-08-09,International aid/development worker,Finance,Holly Miller,2017-09-15,orozcoelizabeth@example.org,759.550.0260x151,9479 Johnson Haven,Port Travismouth,Virginia,Comoros,17427,100777,Active,,3
742703,Julia,Craig,Male,1974-05-21,Brewing technologist,Engineering,Alec Long,2018-05-16,kendra03@example.net,001-210-645-2036,84913 Gilmore Ridges,New Michael,Wisconsin,Sao Tome and Principe,32434,88994,Inactive,2018-10-04,2
378898,Paul,Johnson,Female,1991-10-29,"Teacher, early years/pre",Sales,Alexander Smith,2024-05-30,jhahn@example.org,686-477-4037,394 Carpenter Landing,North Aaron,New York,Kuwait,49912,139452,Active,,3
344029,Alan,Martin,Female,1959-06-12,"Buyer, industrial",Marketing,Jason Gray,2019-01-13,rachelwhite@example.org,784.329.0292x334,09060 Sanchez Route,Dixonbury,Alabama,Canada,15790,51584,Inactive,2022-10-23,4
230628,Laura,Jensen,Male,1977-11-08,"Lecturer, higher education",Marketing,Matthew Walter,2024-04-06,kmorris@example.org,529-596-4260,202 Wood Pike Apt. 147,Wuberg,Alabama,United States of America,58817,55012,Active,,3
882747,Fernando,Reeves,Male,1971-01-03,Energy engineer,Marketing,Jackie Jackson,2017-08-08,gomezrenee@example.org,797.705.9161x18638,959 Vaughn Mountains,Lake Hannah,Missouri,Moldova,68234,45827,Active,,3
961720,Joel,Nichols,Male,1963-04-07,Sports development officer,Marketing,Charlotte Moore,2024-08-04,znolan@example.net,454-501-8227x200,232 Brian Corners Suite 474,Lake David,West Virginia,Tokelau,69300,138012,Active,,1
441933,Terri,Frye,Male,2006-05-27,Administrator,Operations,David Burton,2014-12-01,barryclark@example.org,523-222-7752x135,165 Richard Locks,North Evelyn,Arkansas,Guatemala,94249,143946,Active,,4
479113,Steve,Sanders,Male,2000-04-12,Soil scientist,HR,David Jones,2015-01-31,vickidavis@example.net,+1-517-646-9029x83104,662 Ashley Unions,North Robert,Alabama,Macao,07824,88089,Inactive,2021-05-09,5
882102,Robert,Booker,Female,1990-01-11,Architect,Marketing,Jesus Long,2017-04-18,hudsonlinda@example.com,(604)594-4407x663,650 Holland Lane,South James,Hawaii,Hungary,18155,96864,Active,,1
309872,Tanya,Scott,Female,2003-12-24,"Copywriter, advertising",Operations,Matthew Pena,2020-02-23,emily18@example.net,+1-808-679-9196x2341,85324 Dickson Ferry,Elizabethstad,Ohio,Dominica,29980,72181,Inactive,2020-06-09,2
848210,Hannah,Jones,Female,2004-03-07,Seismic interpreter,Marketing,Richard Brooks,2019-03-28,michelle69@example.net,775-976-9453x536,6986 Ryan Harbors Apt. 125,Mitchellside,Vermont,United States of America,01539,115063,Inactive,2021-11-03,5
532724,Christopher,Peterson,Female,1999-04-01,Customer service manager,Finance,Kristin Watson,2021-03-07,cturner@example.org,330-674-2359,1404 John Estate,Velasquezport,Wyoming,Ghana,40995,67982,Active,,4
594093,Robert,Barrett,Female,1974-01-27,Civil Service administrator,Operations,Rebecca Johnson,2016-10-07,wbentley@example.org,(711)458-7184,4268 Green Vista,Williamsfort,Illinois,Norway,21944,124948,Active,,5
430883,Laura,Hutchinson,Male,1973-11-02,"Producer, television/film/video",Marketing,Shawn Ray,2021-07-03,richard37@example.org,240-705-2781,800 Samantha Orchard Apt. 214,West Steven,Illinois,British Indian Ocean Territory (Chagos Archipelago),56261,43469,Inactive,2023-12-11,2
725928,Latoya,Hammond,Male,1985-10-11,Seismic interpreter,Operations,Heather Snyder,2017-06-29,gonzalezjames@example.net,(752)486-2092x973,533 Gary Route Suite 393,North Justin,New Mexico,Portugal,91398,148567,Active,,3
236455,David,Henderson,Male,1993-03-19,Maintenance engineer,Engineering,Terrence Davis,2015-07-12,lwilliams@example.com,+1-471-882-3601x071,8388 Janice Walks,Wadechester,Virginia,Serbia,34860,110009,Inactive,2023-09-01,4
210034,Mark,Molina,Male,1968-07-27,"Engineer, manufacturing systems",HR,Tina Haas,2017-02-07,samantharomero@example.net,494-442-5892,0629 Clark Shoal Apt. 637,North Melissa,Delaware,Martinique,07765,75593,Inactive,2019-06-13,4
109619,Maria,Smith,Female,1974-04-14,"Surveyor, land/geomatics",Finance,Kelsey Delgado,2020-03-16,alexanderkeller@example.org,001-762-660-8463x97561,55491 Sharon Shoals Apt. 516,Charlesshire,Wyoming,Uruguay,88742,84855,Inactive,2022-07-07,4
17728,Ashley,Lambert,Female,1999-01-03,"Engineer, mining",Sales,Manuel Payne,2020-10-11,brianlara@example.org,3424620197,41393 Bullock River,Fordshire,Tennessee,Korea,53714,44762,Inactive,2021-02-03,2
172987,Ronald,Barry,Male,1964-02-17,Town planner,HR,David Pearson,2015-03-05,shaley@example.net,389.878.6533x94319,3089 White Crossing Apt. 021,West Meganstad,New York,Sri Lanka,50064,75689,Inactive,2022-12-07,5
838379,Sandra,Castillo,Male,1958-10-10,Counselling psychologist,Marketing,Tammy Marshall,2019-11-26,amy67@example.com,697-797-4163x6560,63553 Gonzalez Radial,Proctorshire,Nevada,Nicaragua,24942,100870,Inactive,2020-11-01,1
925611,Cynthia,Santos,Male,1997-06-08,Museum/gallery conservator,HR,Manuel Williams,2021-01-02,lball@example.com,(712)682-7636x431,654 Sandoval Gateway Suite 544,West Jenna,California,Somalia,40524,120214,Active,,4
597043,Sarah,Chapman,Male,1976-04-13,Health and safety adviser,Sales,Shannon Perez,2019-04-13,hbaker@example.net,+1-682-323-0958x62973,10972 Hayley Crescent,Gillfort,Massachusetts,Gabon,68471,85579,Active,,3
660914,Jenna,Gutierrez,Female,1990-11-08,Textile designer,HR,Michele Martinez,2018-11-07,williamsjoshua@example.com,361-529-3900x2512,6589 Lee Prairie Suite 708,Arellanoland,Oregon,New Zealand,29127,49015,Inactive,2023-07-20,3
